Sequence,Cluster,Dimension,Turn,Value,nBeforeCluster,nAllSegments,Support,Confidence,Lift,Conviction
HeadAt-HeadDownN-HeadAt-null,2,Frd,Spk,0.22555999999999998,10,28,0.041666666666666664,0.35714285714285715,1.3186813186813189,1.1342592592592595
HeadAt-EyebrowUpN-HeadAt-null,2,Frd,Spk,0.22555999999999998,7,22,0.029166666666666667,0.3181818181818182,1.1748251748251748,1.0694444444444444
HeadDownN-HeadDownN-HeadAt-null,2,Frd,Spk,0.22555999999999998,7,19,0.029166666666666667,0.3684210526315789,1.360323886639676,1.154513888888889
HeadDownN-EyebrowUpN-HeadDownN-null,2,Frd,Spk,0.22555999999999998,7,17,0.029166666666666667,0.4117647058823529,1.5203619909502262,1.2395833333333335
HeadAt-null,3,Frd,Spk,-0.34608333333333335,12,116,0.05,0.10344827586206896,0.6896551724137931,0.948076923076923
HeadDownN-null,3,Frd,Spk,-0.34608333333333335,12,90,0.05,0.13333333333333333,0.888888888888889,0.9807692307692307
HeadDownH-null,3,Frd,Spk,-0.34608333333333335,4,20,0.016666666666666666,0.2,1.3333333333333335,1.0625
HeadDownL-null,3,Frd,Spk,-0.34608333333333335,13,89,0.05416666666666667,0.14606741573033707,0.9737827715355806,0.9953947368421052
HeadUpL-null,3,Frd,Spk,-0.34608333333333335,8,52,0.03333333333333333,0.15384615384615385,1.0256410256410258,1.0045454545454546
HeadSideL-null,3,Frd,Spk,-0.34608333333333335,3,31,0.0125,0.0967741935483871,0.6451612903225806,0.9410714285714286
HeadSideN-null,3,Frd,Spk,-0.34608333333333335,5,36,0.020833333333333332,0.1388888888888889,0.925925925925926,0.9870967741935484
HeadNodLY-null,3,Frd,Spk,-0.34608333333333335,4,32,0.016666666666666666,0.125,0.8333333333333334,0.9714285714285714
HeadNodLN-null,3,Frd,Spk,-0.34608333333333335,3,44,0.0125,0.06818181818181818,0.45454545454545453,0.9121951219512194
BodyStraight-null,3,Frd,Spk,-0.34608333333333335,8,35,0.03333333333333333,0.22857142857142856,1.5238095238095237,1.1018518518518519
BodyLeanN-null,3,Frd,Spk,-0.34608333333333335,5,22,0.020833333333333332,0.22727272727272727,1.5151515151515151,1.1
EyebrowUpN-null,3,Frd,Spk,-0.34608333333333335,13,88,0.05416666666666667,0.14772727272727273,0.984848484848485,0.9973333333333333
EyebrowUpL-null,3,Frd,Spk,-0.34608333333333335,4,30,0.016666666666666666,0.13333333333333333,0.888888888888889,0.9807692307692307
SmileN-null,3,Frd,Spk,-0.34608333333333335,3,29,0.0125,0.10344827586206896,0.6896551724137931,0.948076923076923
GestObjectManipulation-null,3,Frd,Spk,-0.34608333333333335,8,41,0.03333333333333333,0.1951219512195122,1.3008130081300815,1.056060606060606
GestAdaptorArms-null,3,Frd,Spk,-0.34608333333333335,5,52,0.020833333333333332,0.09615384615384616,0.6410256410256411,0.9404255319148935
RestArmsCrossed-null,3,Frd,Spk,-0.34608333333333335,7,45,0.029166666666666667,0.15555555555555556,1.0370370370370372,1.006578947368421
RestHandsTogether-null,3,Frd,Spk,-0.34608333333333335,8,62,0.03333333333333333,0.12903225806451613,0.8602150537634409,0.9759259259259259
RestOver-null,3,Frd,Spk,-0.34608333333333335,6,37,0.025,0.16216216216216217,1.0810810810810811,1.014516129032258
HeadAt-HeadAt-null,3,Frd,Spk,-0.34608333333333335,5,49,0.020833333333333332,0.10204081632653061,0.6802721088435375,0.946590909090909
HeadAt-HeadDownN-null,3,Frd,Spk,-0.34608333333333335,5,39,0.020833333333333332,0.1282051282051282,0.8547008547008547,0.975
HeadDownN-HeadAt-null,3,Frd,Spk,-0.34608333333333335,4,53,0.016666666666666666,0.07547169811320754,0.5031446540880503,0.9193877551020407
HeadDownL-HeadAt-null,3,Frd,Spk,-0.34608333333333335,6,49,0.025,0.12244897959183673,0.8163265306122449,0.9686046511627907
HeadAt-HeadSideN-null,3,Frd,Spk,-0.34608333333333335,4,21,0.016666666666666666,0.19047619047619047,1.2698412698412698,1.05
HeadAt-EyebrowUpN-null,3,Frd,Spk,-0.34608333333333335,4,36,0.016666666666666666,0.1111111111111111,0.7407407407407407,0.95625
EyebrowUpN-HeadAt-null,3,Frd,Spk,-0.34608333333333335,7,48,0.029166666666666667,0.14583333333333334,0.9722222222222223,0.9951219512195122
HeadAt-RestHandsTogether-null,3,Frd,Spk,-0.34608333333333335,5,30,0.020833333333333332,0.16666666666666666,1.1111111111111112,1.02
EyebrowUpN-HeadDownN-null,3,Frd,Spk,-0.34608333333333335,4,30,0.016666666666666666,0.13333333333333333,0.888888888888889,0.9807692307692307
HeadDownN-GestAdaptorArms-null,3,Frd,Spk,-0.34608333333333335,4,25,0.016666666666666666,0.16,1.0666666666666667,1.0119047619047619
HeadDownL-HeadUpL-null,3,Frd,Spk,-0.34608333333333335,5,21,0.020833333333333332,0.23809523809523808,1.5873015873015872,1.115625
HeadUpL-HeadDownL-null,3,Frd,Spk,-0.34608333333333335,5,17,0.020833333333333332,0.29411764705882354,1.9607843137254903,1.2041666666666668
HeadDownL-BodyStraight-null,3,Frd,Spk,-0.34608333333333335,4,14,0.016666666666666666,0.2857142857142857,1.9047619047619047,1.19
BodyStraight-HeadDownL-null,3,Frd,Spk,-0.34608333333333335,4,10,0.016666666666666666,0.4,2.666666666666667,1.4166666666666667
HeadDownL-BodyLeanN-null,3,Frd,Spk,-0.34608333333333335,4,11,0.016666666666666666,0.36363636363636365,2.4242424242424243,1.3357142857142856
HeadDownL-EyebrowUpN-null,3,Frd,Spk,-0.34608333333333335,6,28,0.025,0.21428571428571427,1.4285714285714286,1.0818181818181818
EyebrowUpN-HeadDownL-null,3,Frd,Spk,-0.34608333333333335,5,29,0.020833333333333332,0.1724137931034483,1.149425287356322,1.0270833333333333
HeadUpL-HeadUpL-null,3,Frd,Spk,-0.34608333333333335,5,18,0.020833333333333332,0.2777777777777778,1.851851851851852,1.176923076923077
EyebrowUpN-HeadNodLY-null,3,Frd,Spk,-0.34608333333333335,4,17,0.016666666666666666,0.23529411764705882,1.5686274509803921,1.1115384615384616
BodyStraight-BodyLeanN-null,3,Frd,Spk,-0.34608333333333335,4,11,0.016666666666666666,0.36363636363636365,2.4242424242424243,1.3357142857142856
EyebrowUpN-BodyStraight-null,3,Frd,Spk,-0.34608333333333335,5,15,0.020833333333333332,0.3333333333333333,2.2222222222222223,1.275
EyebrowUpN-EyebrowUpN-null,3,Frd,Spk,-0.34608333333333335,5,31,0.020833333333333332,0.16129032258064516,1.075268817204301,1.0134615384615384
RestArmsCrossed-EyebrowUpN-null,3,Frd,Spk,-0.34608333333333335,4,23,0.016666666666666666,0.17391304347826086,1.1594202898550725,1.0289473684210526
HeadAt-HeadAt-HeadAt-null,3,Frd,Spk,-0.34608333333333335,4,25,0.016666666666666666,0.16,1.0666666666666667,1.0119047619047619
HeadAt-EyebrowUpN-HeadAt-null,3,Frd,Spk,-0.34608333333333335,4,22,0.016666666666666666,0.18181818181818182,1.2121212121212122,1.038888888888889
HeadUpL-HeadDownL-HeadUpL-null,3,Frd,Spk,-0.34608333333333335,4,12,0.016666666666666666,0.3333333333333333,2.2222222222222223,1.275
HeadDownL-EyebrowUpN-HeadAt-null,3,Frd,Spk,-0.34608333333333335,4,17,0.016666666666666666,0.23529411764705882,1.5686274509803921,1.1115384615384616
EyebrowUpN-HeadDownL-HeadAt-null,3,Frd,Spk,-0.34608333333333335,4,20,0.016666666666666666,0.2,1.3333333333333335,1.0625
HeadAt-HeadAt-HeadAt-HeadAt-null,3,Frd,Spk,-0.34608333333333335,4,17,0.016666666666666666,0.23529411764705882,1.5686274509803921,1.1115384615384616
HeadNodLY-RestArmsCrossed-null,1,Frd,Lstn,0.0936511627906977,3,3,0.017341040462427744,1.0,5.242424242424243,Infinity
HeadNodLY-GestObjectManipulation-RestArmsCrossed-null,1,Frd,Lstn,0.0936511627906977,3,3,0.017341040462427744,1.0,5.242424242424243,Infinity
HeadTiltL-HeadNodNY-null,1,Frd,Lstn,0.0936511627906977,3,4,0.017341040462427744,0.75,3.931818181818182,3.2369942196531793
HeadNodLY-GestObjectManipulation-null,1,Frd,Lstn,0.0936511627906977,3,4,0.017341040462427744,0.75,3.931818181818182,3.2369942196531793
HeadUpL-HeadDownL-null,1,Frd,Lstn,0.0936511627906977,3,5,0.017341040462427744,0.6,3.1454545454545455,2.0231213872832368
BodyStraight-HeadDownL-null,1,Frd,Lstn,0.0936511627906977,3,5,0.017341040462427744,0.6,3.1454545454545455,2.0231213872832368
HeadNodLN-HeadDownL-null,1,Frd,Lstn,0.0936511627906977,5,9,0.028901734104046242,0.5555555555555556,2.9124579124579126,1.8208092485549134
HeadDownN-HeadDownL-null,1,Frd,Lstn,0.0936511627906977,3,7,0.017341040462427744,0.42857142857142855,2.2467532467532467,1.4161849710982661
HeadUpL-HeadAt-null,1,Frd,Lstn,0.0936511627906977,3,8,0.017341040462427744,0.375,1.965909090909091,1.2947976878612717
GestObjectManipulation-RestArmsCrossed-null,1,Frd,Lstn,0.0936511627906977,3,8,0.017341040462427744,0.375,1.965909090909091,1.2947976878612717
HeadTiltL-null,1,Frd,Lstn,0.0936511627906977,4,12,0.023121387283236993,0.3333333333333333,1.7474747474747474,1.2138728323699421
EyebrowUpN-null,1,Frd,Lstn,0.0936511627906977,4,12,0.023121387283236993,0.3333333333333333,1.7474747474747474,1.2138728323699421
RestArmsCrossed-null,1,Frd,Lstn,0.0936511627906977,7,22,0.04046242774566474,0.3181818181818182,1.6680440771349863,1.186897880539499
HeadDownL-null,1,Frd,Lstn,0.0936511627906977,13,43,0.07514450867052024,0.3023255813953488,1.5849189570119804,1.159922928709056
HeadAt-HeadDownL-null,1,Frd,Lstn,0.0936511627906977,3,11,0.017341040462427744,0.2727272727272727,1.4297520661157024,1.1127167630057804
HeadUpL-null,1,Frd,Lstn,0.0936511627906977,4,15,0.023121387283236993,0.26666666666666666,1.397979797979798,1.1035207566999474
HeadNodLY-null,1,Frd,Lstn,0.0936511627906977,4,15,0.023121387283236993,0.26666666666666666,1.397979797979798,1.1035207566999474
HeadNodLN-null,1,Frd,Lstn,0.0936511627906977,9,34,0.05202312138728324,0.2647058823529412,1.3877005347593583,1.1005780346820808
BodyStraight-null,1,Frd,Lstn,0.0936511627906977,4,16,0.023121387283236993,0.25,1.3106060606060608,1.0789980732177264
HeadNodNY-null,1,Frd,Lstn,0.0936511627906977,5,21,0.028901734104046242,0.23809523809523808,1.2481962481962483,1.0621387283236996
GestObjectManipulation-null,1,Frd,Lstn,0.0936511627906977,6,31,0.03468208092485549,0.1935483870967742,1.0146627565982405,1.0034682080924857
SmileL-null,1,Frd,Lstn,0.0936511627906977,3,16,0.017341040462427744,0.1875,0.9829545454545455,0.9959982214317475
HeadAt-null,1,Frd,Lstn,0.0936511627906977,8,45,0.046242774566473986,0.17777777777777778,0.931986531986532,0.9842212154350883
HeadDownN-null,1,Frd,Lstn,0.0936511627906977,7,50,0.04046242774566474,0.14,0.733939393939394,0.9409866917596452
HeadNodNN-null,1,Frd,Lstn,0.0936511627906977,4,32,0.023121387283236993,0.125,0.6553030303030304,0.9248554913294799
HeadDownN-HeadNodNN-null,0,Frd,Lstn,-0.1335,6,8,0.03468208092485549,0.75,2.1991525423728815,2.6358381502890174
HeadNodNN-HeadNodLN-null,0,Frd,Lstn,-0.1335,7,11,0.04046242774566474,0.6363636363636364,1.8659476117103235,1.8121387283236994
RestUnder-null,0,Frd,Lstn,-0.1335,6,10,0.03468208092485549,0.6,1.759322033898305,1.6473988439306357
HeadNodNN-HeadNodNN-null,0,Frd,Lstn,-0.1335,6,10,0.03468208092485549,0.6,1.759322033898305,1.6473988439306357
HeadNodLN-HeadNodLN-null,0,Frd,Lstn,-0.1335,6,11,0.03468208092485549,0.5454545454545454,1.5993836671802772,1.4497109826589594
RestOver-null,0,Frd,Lstn,-0.1335,7,13,0.04046242774566474,0.5384615384615384,1.5788787483702738,1.4277456647398843
BodyStraight-null,0,Frd,Lstn,-0.1335,8,16,0.046242774566473986,0.5,1.4661016949152543,1.3179190751445087
BodyLeanL-null,0,Frd,Lstn,-0.1335,5,10,0.028901734104046242,0.5,1.4661016949152543,1.3179190751445087
HeadNodNN-HeadAt-null,0,Frd,Lstn,-0.1335,6,12,0.03468208092485549,0.5,1.4661016949152543,1.3179190751445087
GestAdaptorArms-null,0,Frd,Lstn,-0.1335,11,23,0.06358381502890173,0.4782608695652174,1.4023581429624172,1.2630057803468209
RestHandsTogether-null,0,Frd,Lstn,-0.1335,8,17,0.046242774566473986,0.47058823529411764,1.3798604187437686,1.2447013487475915
HeadDownN-null,0,Frd,Lstn,-0.1335,23,50,0.1329479768786127,0.46,1.348813559322034,1.220295439948619
HeadNodLN-null,0,Frd,Lstn,-0.1335,15,34,0.08670520231213873,0.4411764705882353,1.2936191425722832,1.1791907514450868
HeadNodNN-null,0,Frd,Lstn,-0.1335,14,32,0.08092485549132948,0.4375,1.2828389830508475,1.1714836223506744
HeadTiltL-null,0,Frd,Lstn,-0.1335,5,12,0.028901734104046242,0.4166666666666667,1.2217514124293787,1.1296449215524362
HeadUpL-null,0,Frd,Lstn,-0.1335,6,15,0.03468208092485549,0.4,1.1728813559322036,1.0982658959537572
HeadDownH-null,0,Frd,Lstn,-0.1335,5,13,0.028901734104046242,0.38461538461538464,1.1277705345501956,1.0708092485549132
SmileH-null,0,Frd,Lstn,-0.1335,6,16,0.03468208092485549,0.375,1.0995762711864407,1.0543352601156069
HeadAt-null,0,Frd,Lstn,-0.1335,15,45,0.08670520231213873,0.3333333333333333,0.9774011299435028,0.9884393063583814
HeadNodLY-null,0,Frd,Lstn,-0.1335,5,15,0.028901734104046242,0.3333333333333333,0.9774011299435028,0.9884393063583814
SmileN-null,0,Frd,Lstn,-0.1335,9,30,0.05202312138728324,0.3,0.8796610169491526,0.9413707679603635
RestArmsCrossed-null,0,Frd,Lstn,-0.1335,6,22,0.03468208092485549,0.2727272727272727,0.7996918335901386,0.9060693641618497
GestObjectManipulation-null,0,Frd,Lstn,-0.1335,8,31,0.046242774566473986,0.25806451612903225,0.7566976489885183,0.8881628549886906
HeadDownL-null,0,Frd,Lstn,-0.1335,10,43,0.057803468208092484,0.23255813953488372,0.6819077650768625,0.8586442459274829
SmileL-null,2,Frd,Lstn,0.22555999999999998,9,16,0.05202312138728324,0.5625,1.8020833333333333,1.5722543352601157
SmileN-null,2,Frd,Lstn,0.22555999999999998,14,30,0.08092485549132948,0.4666666666666667,1.4950617283950618,1.2897398843930636
SmileH-null,2,Frd,Lstn,0.22555999999999998,7,16,0.04046242774566474,0.4375,1.4016203703703702,1.22286448298009
EyebrowUpN-null,2,Frd,Lstn,0.22555999999999998,5,12,0.028901734104046242,0.4166666666666667,1.3348765432098766,1.179190751445087
HeadNodNY-null,2,Frd,Lstn,0.22555999999999998,8,21,0.046242774566473986,0.38095238095238093,1.220458553791887,1.1111605157847932
HeadAt-null,2,Frd,Lstn,0.22555999999999998,15,45,0.08670520231213873,0.3333333333333333,1.067901234567901,1.0317919075144508
GestObjectManipulation-null,2,Frd,Lstn,0.22555999999999998,10,31,0.057803468208092484,0.3225806451612903,1.033452807646356,1.0154142581888246
RestArmsCrossed-null,2,Frd,Lstn,0.22555999999999998,7,22,0.04046242774566474,0.3181818181818182,1.0193602693602692,1.008863198458574
HeadDownL-null,2,Frd,Lstn,0.22555999999999998,12,43,0.06936416184971098,0.27906976744186046,0.8940568475452196,0.9541301510348686
GestAdaptorArms-null,2,Frd,Lstn,0.22555999999999998,6,23,0.03468208092485549,0.2608695652173913,0.8357487922705313,0.9306358381502892
HeadNodNN-null,2,Frd,Lstn,0.22555999999999998,8,32,0.046242774566473986,0.25,0.8009259259259259,0.9171483622350675
HeadDownN-null,2,Frd,Lstn,0.22555999999999998,12,50,0.06936416184971098,0.24,0.7688888888888888,0.9050806206267114
HeadNodLN-null,2,Frd,Lstn,0.22555999999999998,7,34,0.04046242774566474,0.20588235294117646,0.6595860566448801,0.8661956754442304
HeadNodNN-HeadNodNY-null,3,Frd,Lstn,-0.34608333333333335,3,3,0.017341040462427744,1.0,6.407407407407407,Infinity
HeadDownH-GestObjectManipulation-null,3,Frd,Lstn,-0.34608333333333335,4,6,0.023121387283236993,0.6666666666666666,4.271604938271604,2.531791907514451
BodyLeanH-null,3,Frd,Lstn,-0.34608333333333335,3,7,0.017341040462427744,0.42857142857142855,2.7460317460317456,1.476878612716763
RestOver-GestObjectManipulation-null,3,Frd,Lstn,-0.34608333333333335,3,7,0.017341040462427744,0.42857142857142855,2.7460317460317456,1.476878612716763
HeadDownH-null,3,Frd,Lstn,-0.34608333333333335,5,13,0.028901734104046242,0.38461538461538464,2.4643874643874644,1.3713872832369942
HeadNodNN-HeadDownL-null,3,Frd,Lstn,-0.34608333333333335,4,13,0.023121387283236993,0.3076923076923077,1.9715099715099715,1.219010918432884
RestUnder-null,3,Frd,Lstn,-0.34608333333333335,3,10,0.017341040462427744,0.3,1.922222222222222,1.2056151940545006
RestHandsTogether-null,3,Frd,Lstn,-0.34608333333333335,4,17,0.023121387283236993,0.23529411764705882,1.5076252723311545,1.1036016007114273
RestOver-null,3,Frd,Lstn,-0.34608333333333335,3,13,0.017341040462427744,0.23076923076923078,1.4786324786324787,1.0971098265895955
GestObjectManipulation-null,3,Frd,Lstn,-0.34608333333333335,7,31,0.04046242774566474,0.22580645161290322,1.4468339307048983,1.0900770712909442
BodyLeanN-null,3,Frd,Lstn,-0.34608333333333335,2,10,0.011560693641618497,0.2,1.2814814814814814,1.0549132947976878
HeadNodNY-null,3,Frd,Lstn,-0.34608333333333335,4,21,0.023121387283236993,0.19047619047619047,1.220458553791887,1.0425025501530092
HeadNodNN-null,3,Frd,Lstn,-0.34608333333333335,6,32,0.03468208092485549,0.1875,1.2013888888888888,1.038683859493108
HeadDownL-null,3,Frd,Lstn,-0.34608333333333335,8,43,0.046242774566473986,0.18604651162790697,1.1920757967269595,1.0368290668868705
GestAdaptorArms-null,3,Frd,Lstn,-0.34608333333333335,4,23,0.023121387283236993,0.17391304347826086,1.114331723027375,1.021600243383024
SmileN-null,3,Frd,Lstn,-0.34608333333333335,5,30,0.028901734104046242,0.16666666666666666,1.067901234567901,1.0127167630057803
HeadDownN-null,3,Frd,Lstn,-0.34608333333333335,8,50,0.046242774566473986,0.16,1.0251851851851852,1.0046793283787505
HeadAt-null,3,Frd,Lstn,-0.34608333333333335,7,45,0.04046242774566474,0.15555555555555556,0.9967078189300411,0.9993915424399148
HeadNodLY-null,3,Frd,Lstn,-0.34608333333333335,2,15,0.011560693641618497,0.13333333333333333,0.854320987654321,0.9737661182747888
SmileH-null,3,Frd,Lstn,-0.34608333333333335,2,16,0.011560693641618497,0.125,0.8009259259259259,0.9644921552436003
RestArmsCrossed-null,3,Frd,Lstn,-0.34608333333333335,2,22,0.011560693641618497,0.09090909090909091,0.5824915824915825,0.9283236994219654
HeadNodLN-null,3,Frd,Lstn,-0.34608333333333335,3,34,0.017341040462427744,0.08823529411764706,0.565359477124183,0.9256013425321649
HeadAt-null,0,Dom,Lstn,-0.1335,26,53,0.15384615384615385,0.49056603773584906,1.2192008879023308,1.17313171159325
HeadTiltL-null,0,Dom,Lstn,-0.1335,7,12,0.04142011834319527,0.5833333333333334,1.4497549019607845,1.4343195266272188
HeadDownN-null,0,Dom,Lstn,-0.1335,22,58,0.1301775147928994,0.3793103448275862,0.9426977687626774,0.9628533859303089
HeadDownL-null,0,Dom,Lstn,-0.1335,25,52,0.14792899408284024,0.4807692307692308,1.1948529411764706,1.150997150997151
HeadUpL-null,0,Dom,Lstn,-0.1335,8,18,0.047337278106508875,0.4444444444444444,1.1045751633986927,1.075739644970414
HeadNodNY-null,0,Dom,Lstn,-0.1335,8,15,0.047337278106508875,0.5333333333333333,1.3254901960784313,1.2806424344885883
HeadNodNN-null,0,Dom,Lstn,-0.1335,17,41,0.10059171597633136,0.4146341463414634,1.0304878048780488,1.020956607495069
HeadNodLN-null,0,Dom,Lstn,-0.1335,13,37,0.07692307692307693,0.35135135135135137,0.8732114467408586,0.9213510848126232
BodyStraight-null,0,Dom,Lstn,-0.1335,6,17,0.03550295857988166,0.35294117647058826,0.8771626297577855,0.9236148466917697
BodyLeanN-null,0,Dom,Lstn,-0.1335,7,13,0.04142011834319527,0.5384615384615384,1.338235294117647,1.2948717948717947
SmileH-null,0,Dom,Lstn,-0.1335,8,21,0.047337278106508875,0.38095238095238093,0.9467787114845938,0.9654073736913973
SmileN-null,0,Dom,Lstn,-0.1335,16,35,0.09467455621301775,0.45714285714285713,1.1361344537815126,1.1009031454375582
SmileL-null,0,Dom,Lstn,-0.1335,6,19,0.03550295857988166,0.3157894736842105,0.7848297213622291,0.8734638142922165
GestObjectManipulation-null,0,Dom,Lstn,-0.1335,11,32,0.0650887573964497,0.34375,0.8543198529411765,0.9106790645252183
GestAdaptorArms-null,0,Dom,Lstn,-0.1335,10,26,0.05917159763313609,0.38461538461538464,0.9558823529411765,0.971153846153846
RestArmsCrossed-null,0,Dom,Lstn,-0.1335,11,26,0.0650887573964497,0.4230769230769231,1.0514705882352942,1.035897435897436
RestHandsTogether-null,0,Dom,Lstn,-0.1335,8,18,0.047337278106508875,0.4444444444444444,1.1045751633986927,1.075739644970414
RestUnder-null,0,Dom,Lstn,-0.1335,6,15,0.03550295857988166,0.4,0.9941176470588236,0.9960552268244576
HeadDownN-HeadAt-null,0,Dom,Lstn,-0.1335,7,15,0.04142011834319527,0.4666666666666667,1.1598039215686275,1.1205621301775146
HeadAt-HeadDownL-null,0,Dom,Lstn,-0.1335,11,18,0.0650887573964497,0.6111111111111112,1.5187908496732028,1.536770921386306
HeadDownL-HeadAt-null,0,Dom,Lstn,-0.1335,7,10,0.04142011834319527,0.7,1.739705882352941,1.9921104536489147
HeadNodLN-HeadAt-null,0,Dom,Lstn,-0.1335,7,13,0.04142011834319527,0.5384615384615384,1.338235294117647,1.2948717948717947
HeadNodNN-HeadDownL-null,0,Dom,Lstn,-0.1335,7,14,0.04142011834319527,0.5,1.2426470588235294,1.195266272189349
HeadAt-null,1,Dom,Lstn,0.0936511627906977,4,53,0.023668639053254437,0.07547169811320754,0.2834381551362683,0.7936239584591233
HeadDownN-null,1,Dom,Lstn,0.0936511627906977,14,58,0.08284023668639054,0.2413793103448276,0.9065134099616857,0.9671866594943518
HeadDownL-null,1,Dom,Lstn,0.0936511627906977,15,52,0.08875739644970414,0.28846153846153844,1.083333333333333,1.031185031185031
HeadNodNN-null,1,Dom,Lstn,0.0936511627906977,13,41,0.07692307692307693,0.3170731707317073,1.1907859078590786,1.0743871513102283
HeadNodLN-null,1,Dom,Lstn,0.0936511627906977,9,37,0.05325443786982249,0.24324324324324326,0.9135135135135135,0.9695688926458156
BodyStraight-null,1,Dom,Lstn,0.0936511627906977,5,17,0.029585798816568046,0.29411764705882354,1.1045751633986927,1.039447731755424
EyebrowUpN-null,1,Dom,Lstn,0.0936511627906977,8,17,0.047337278106508875,0.47058823529411764,1.7673202614379082,1.385930309007232
SmileH-null,1,Dom,Lstn,0.0936511627906977,6,21,0.03550295857988166,0.2857142857142857,1.0730158730158728,1.0272189349112426
SmileN-null,1,Dom,Lstn,0.0936511627906977,6,35,0.03550295857988166,0.17142857142857143,0.6438095238095237,0.8855335645786574
SmileL-null,1,Dom,Lstn,0.0936511627906977,7,19,0.04142011834319527,0.3684210526315789,1.3836257309941518,1.1617357001972386
GestObjectManipulation-null,1,Dom,Lstn,0.0936511627906977,9,32,0.05325443786982249,0.28125,1.05625,1.0208386930794957
GestAdaptorArms-null,1,Dom,Lstn,0.0936511627906977,5,26,0.029585798816568046,0.19230769230769232,0.7222222222222222,0.9084249084249084
RestArmsCrossed-null,1,Dom,Lstn,0.0936511627906977,5,26,0.029585798816568046,0.19230769230769232,0.7222222222222222,0.9084249084249084
RestHandsTogether-null,1,Dom,Lstn,0.0936511627906977,6,18,0.03550295857988166,0.3333333333333333,1.2518518518518515,1.1005917159763312
RestUnder-null,1,Dom,Lstn,0.0936511627906977,4,15,0.023668639053254437,0.26666666666666666,1.0014814814814814,1.0005379236148466
HeadNodNN-HeadDownN-null,1,Dom,Lstn,0.0936511627906977,5,13,0.029585798816568046,0.38461538461538464,1.4444444444444444,1.1923076923076923
HeadDownN-GestObjectManipulation-null,1,Dom,Lstn,0.0936511627906977,5,15,0.029585798816568046,0.3333333333333333,1.2518518518518515,1.1005917159763312
HeadDownL-HeadNodLN-null,1,Dom,Lstn,0.0936511627906977,6,10,0.03550295857988166,0.6,2.253333333333333,1.8343195266272188
HeadAt-null,2,Dom,Lstn,0.22555999999999998,10,53,0.05917159763313609,0.18867924528301888,0.9662664379645513,0.9918811063712674
HeadDownN-null,2,Dom,Lstn,0.22555999999999998,10,58,0.05917159763313609,0.1724137931034483,0.8829676071055382,0.9723865877712031
HeadDownH-null,2,Dom,Lstn,0.22555999999999998,3,14,0.01775147928994083,0.21428571428571427,1.0974025974025974,1.0242065626681012
HeadDownL-null,2,Dom,Lstn,0.22555999999999998,3,52,0.01775147928994083,0.057692307692307696,0.29545454545454547,0.8540031397174255
HeadUpL-null,2,Dom,Lstn,0.22555999999999998,4,18,0.023668639053254437,0.2222222222222222,1.138047138047138,1.0346576500422655
HeadNodLY-null,2,Dom,Lstn,0.22555999999999998,4,12,0.023668639053254437,0.3333333333333333,1.707070707070707,1.2071005917159763
HeadNodNN-null,2,Dom,Lstn,0.22555999999999998,5,41,0.029585798816568046,0.12195121951219512,0.6245380635624538,0.9165023011176857
HeadNodLN-null,2,Dom,Lstn,0.22555999999999998,8,37,0.047337278106508875,0.21621621621621623,1.1072891072891073,1.0267292389308305
BodyStraight-null,2,Dom,Lstn,0.22555999999999998,4,17,0.023668639053254437,0.23529411764705882,1.2049910873440286,1.0523441055985436
BodyLeanN-null,2,Dom,Lstn,0.22555999999999998,3,13,0.01775147928994083,0.23076923076923078,1.1818181818181819,1.0461538461538462
SmileH-null,2,Dom,Lstn,0.22555999999999998,3,21,0.01775147928994083,0.14285714285714285,0.7316017316017316,0.9388560157790926
SmileN-null,2,Dom,Lstn,0.22555999999999998,5,35,0.029585798816568046,0.14285714285714285,0.7316017316017316,0.9388560157790926
SmileL-null,2,Dom,Lstn,0.22555999999999998,3,19,0.01775147928994083,0.15789473684210525,0.8086124401913876,0.955621301775148
GestObjectManipulation-null,2,Dom,Lstn,0.22555999999999998,5,32,0.029585798816568046,0.15625,0.8001893939393939,0.9537584922200307
GestAdaptorArms-null,2,Dom,Lstn,0.22555999999999998,6,26,0.03550295857988166,0.23076923076923078,1.1818181818181819,1.0461538461538462
RestArmsCrossed-null,2,Dom,Lstn,0.22555999999999998,5,26,0.029585798816568046,0.19230769230769232,0.9848484848484849,0.9963369963369964
RestOver-null,2,Dom,Lstn,0.22555999999999998,6,12,0.03550295857988166,0.5,2.5606060606060606,1.6094674556213018
RestUnder-null,2,Dom,Lstn,0.22555999999999998,3,15,0.01775147928994083,0.2,1.0242424242424244,1.0059171597633136
HeadAt-HeadDownN-null,2,Dom,Lstn,0.22555999999999998,3,10,0.01775147928994083,0.3,1.5363636363636364,1.1496196111580728
HeadDownN-HeadAt-null,2,Dom,Lstn,0.22555999999999998,3,15,0.01775147928994083,0.2,1.0242424242424244,1.0059171597633136
HeadAt-HeadNodNN-null,2,Dom,Lstn,0.22555999999999998,3,13,0.01775147928994083,0.23076923076923078,1.1818181818181819,1.0461538461538462
HeadAt-HeadNodLN-null,2,Dom,Lstn,0.22555999999999998,3,11,0.01775147928994083,0.2727272727272727,1.396694214876033,1.1065088757396448
HeadAt-GestAdaptorArms-null,2,Dom,Lstn,0.22555999999999998,4,8,0.023668639053254437,0.5,2.5606060606060606,1.6094674556213018
